CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA
92979.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"13,47",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0090000","22,48","0,20",,
92979.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"13,47",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0090000","28,38","0,25",,
92980.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"12,86",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0090000","22,48","0,20",,
92980.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"12,86",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0090000","28,38","0,25",,
92981.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"19,23",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0130000","22,48","0,29",,
92981.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"19,23",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0130000","28,38","0,36",,
92982.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"20,39",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0130000","22,48","0,29",,
92982.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 16 MM², ANTI-CHAMA 0,6/1,0 KV, PARA DISTRIBUIÇÃO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"20,39",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0130000","28,38","0,36",,
92984.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 25 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"33,31",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0608000","22,48","1,36",,
92984.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 25 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"33,31",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0608000","28,38","1,72",,
92986.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 35 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"46,24",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0697000","22,48","1,56",,
92986.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 35 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"46,24",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0697000","28,38","1,97",,
92988.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 50 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"67,35",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0830000","22,48","1,86",,
92988.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 50 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"67,35",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0830000","28,38","2,35",,
92990.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 70 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"93,43",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1007000","22,48","2,26",,
92990.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 70 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"93,43",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1007000","28,38","2,85",,
92992.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 95 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"120,90",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1228000","22,48","2,76",,
92992.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 95 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"120,90",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1228000","28,38","3,48",,
92994.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 120 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"157,29",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1450000","22,48","3,25",,
92994.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 120 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"157,29",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1450000","28,38","4,11",,
92996.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 150 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"190,34",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1715000","22,48","3,85",,
92996.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 150 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"190,34",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1715000","28,38","4,86",,
92998.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 185 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"233,38",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2025000","22,48","4,55",,
92998.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 185 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"233,38",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2025000","28,38","5,74",,
93000.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 240 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"309,21",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2512000","22,48","5,64",,
93000.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 240 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"309,21",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2512000","28,38","7,12",,
93002.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 300 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"400,09",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3044000","22,48","6,84",,
93002.0,"CABO DE COBRE FLEXÍVEL ISOLADO, 300 MM², ANTI-CHAMA 0,6/1,0 KV, PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",M,"400,09",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3044000","28,38","8,63",,
101884.0,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"13,20",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0038000","22,48","0,08",,
101884.0,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"13,20",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0038000","28,38","0,10",,
101885.0,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"12,59",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0038000","22,48","0,08",,
101885.0,"CABO DE COBRE ISOLADO, 10 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"12,59",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0038000","28,38","0,10",,
101886.0,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"18,93",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0071000","22,48","0,15",,
101886.0,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"18,93",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0071000","28,38","0,20",,
101887.0,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"20,09",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0071000","22,48","0,15",,
101887.0,"CABO DE COBRE ISOLADO, 16 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"20,09",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0071000","28,38","0,20",,
101888.0,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"29,66",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0119000","22,48","0,26",,
101888.0,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 450/750 V, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"29,66",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0119000","28,38","0,33",,
101889.0,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"31,18",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0119000","22,48","0,26",,
101889.0,"CABO DE COBRE ISOLADO, 25 MM², ANTI-CHAMA 0,6/1 KV, INSTALADO EM ELETROCALHA OU PERFILADO - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",M,"31,18",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,0119000","28,38","0,33",,
91936.0,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,07",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","22,48","4,99",,
91936.0,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,07",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","28,38","6,30",,
91937.0,"CAIXA OCTOGONAL 3"" X 3"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"15,98",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","22,48","4,99",,
91937.0,"CAIXA OCTOGONAL 3"" X 3"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"15,98",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","28,38","6,30",,
91939.0,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"31,21",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5500000","22,48","12,36",,
91939.0,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"31,21",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5500000","28,38","15,60",,
91940.0,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,04",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2910000","22,48","6,54",,
91940.0,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,04",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2910000","28,38","8,25",,
91941.0,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"11,58",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1640000","22,48","3,68",,
91941.0,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"11,58",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1640000","28,38","4,65",,
91942.0,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"34,98",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5690000","22,48","12,79",,
91942.0,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"34,98",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5690000","28,38","16,14",,
91943.0,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"21,35",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3010000","22,48","6,76",,
91943.0,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"21,35",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3010000","28,38","8,54",,
91944.0,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"14,63",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1690000","22,48","3,79",,
91944.0,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"14,63",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1690000","28,38","4,79",,
92865.0,"CAIXA OCTOGONAL 4"" X 4"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"14,12",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","22,48","4,99",,
92865.0,"CAIXA OCTOGONAL 4"" X 4"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"14,12",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","28,38","6,30",,
92866.0,"CAIXA SEXTAVADA 3"" X 3"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"12,58",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","22,48","4,99",,
92866.0,"CAIXA SEXTAVADA 3"" X 3"", METÁLICA, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"12,58",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2220000","28,38","6,30",,
92867.0,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"29,93",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5500000","22,48","12,36",,
92867.0,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"29,93",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5500000","28,38","15,60",,
92868.0,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"16,76",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2910000","22,48","6,54",,
92868.0,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"16,76",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2910000","28,38","8,25",,
92869.0,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"10,30",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1640000","22,48","3,68",,
92869.0,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"10,30",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1640000","28,38","4,65",,
92870.0,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"32,60",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5690000","22,48","12,79",,
92870.0,"CAIXA RETANGULAR 4"" X 4"" ALTA (2,00 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"32,60",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,5690000","28,38","16,14",,
92871.0,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,97",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3010000","22,48","6,76",,
92871.0,"CAIXA RETANGULAR 4"" X 4"" MÉDIA (1,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"18,97",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,3010000","28,38","8,54",,
92872.0,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"12,25",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1690000","22,48","3,79",,
92872.0,"CAIXA RETANGULAR 4"" X 4"" BAIXA (0,30 M DO PISO), METÁLICA, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",UN,"12,25",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,1690000","28,38","4,79",,
95777.0,"CONDULETE DE ALUMÍNIO, TIPO B, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"24,39",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2301000","22,48","5,17",,
95777.0,"CONDULETE DE ALUMÍNIO, TIPO B, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"24,39",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2301000","28,38","6,53",,
95778.0,"CONDULETE DE ALUMÍNIO, TIPO C, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"27,26",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2727000","22,48","6,13",,
95778.0,"CONDULETE DE ALUMÍNIO, TIPO C, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"27,26",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2727000","28,38","7,73",,
95779.0,"CONDULETE DE ALUMÍNIO, TIPO E, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"22,70",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2301000","22,48","5,17",,
95779.0,"CONDULETE DE ALUMÍNIO, TIPO E, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,"22,70",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,"0,2301000","28,38","6,53",,
